date;sessions;transactions;purchaseRevenue;conversion_rate;account_display;property_display
2025-10-23;30;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-24;31;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-25;34;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-26;59;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-27;30;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-28;48;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-29;9;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-10-30;10;0;0.0;0.0;Drafmil;drafmil.com.br - GA4
2025-09-30;15;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-01;16;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-02;37;1;144.469999;2.7027027027027026;GAIALE;E-commerce Gaiale
2025-10-03;54;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-04;29;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-05;40;1;96.58;2.5;GAIALE;E-commerce Gaiale
2025-10-06;42;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-07;35;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-08;35;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-09;106;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-10;53;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-11;36;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-12;53;1;121.78;1.8867924528301887;GAIALE;E-commerce Gaiale
2025-10-13;40;1;186.580002;2.5;GAIALE;E-commerce Gaiale
2025-10-14;18;1;250.799998;5.555555555555555;GAIALE;E-commerce Gaiale
2025-10-15;59;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-16;62;1;56.710001;1.6129032258064515;GAIALE;E-commerce Gaiale
2025-10-17;45;1;141.940002;2.2222222222222223;GAIALE;E-commerce Gaiale
2025-10-18;21;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-19;45;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-20;46;1;66.040001;2.1739130434782608;GAIALE;E-commerce Gaiale
2025-10-21;50;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-22;47;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-23;21;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-24;14;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-25;3;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-26;11;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-27;74;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-28;58;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-29;28;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-30;81;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-10-31;13;0;0.0;0.0;GAIALE;E-commerce Gaiale
2025-09-19;11;0;0.0;0.0;INVICCI;LP Invicci
2025-09-20;3;0;0.0;0.0;INVICCI;LP Invicci
2025-09-22;1;0;0.0;0.0;INVICCI;LP Invicci
2025-09-24;4;0;0.0;0.0;INVICCI;LP Invicci
2025-09-25;2;0;0.0;0.0;INVICCI;LP Invicci
2025-09-30;2;0;0.0;0.0;INVICCI;LP Invicci
2025-10-01;1;0;0.0;0.0;INVICCI;LP Invicci
2025-10-03;2;0;0.0;0.0;INVICCI;LP Invicci
2025-10-06;1;0;0.0;0.0;INVICCI;LP Invicci
2025-10-08;5;0;0.0;0.0;INVICCI;LP Invicci
2025-10-09;1;0;0.0;0.0;INVICCI;LP Invicci
2025-10-10;1;0;0.0;0.0;INVICCI;LP Invicci
2025-10-12;1;0;0.0;0.0;INVICCI;LP Invicci
2025-10-13;1;0;0.0;0.0;INVICCI;LP Invicci
2025-10-15;1;0;0.0;0.0;INVICCI;LP Invicci
2025-10-16;2;0;0.0;0.0;INVICCI;LP Invicci
2025-10-17;2;0;0.0;0.0;INVICCI;LP Invicci
2025-10-18;1;0;0.0;0.0;INVICCI;LP Invicci
2025-10-19;4;0;0.0;0.0;INVICCI;LP Invicci
2025-10-20;1;0;0.0;0.0;INVICCI;LP Invicci
2025-10-22;88;0;0.0;0.0;INVICCI;LP Invicci
2025-10-23;34;0;0.0;0.0;INVICCI;LP Invicci
2025-10-24;43;0;0.0;0.0;INVICCI;LP Invicci
2025-10-25;40;0;0.0;0.0;INVICCI;LP Invicci
2025-10-26;37;0;0.0;0.0;INVICCI;LP Invicci
2025-10-27;48;0;0.0;0.0;INVICCI;LP Invicci
2025-10-28;27;0;0.0;0.0;INVICCI;LP Invicci
2025-10-29;49;0;0.0;0.0;INVICCI;LP Invicci
2025-10-30;25;0;0.0;0.0;INVICCI;LP Invicci
2025-10-31;1;0;0.0;0.0;INVICCI;LP Invicci
2025-10-20;27;0;0.0;0.0;LOOK DA MARI;Ecom Look da Mari
2025-10-21;292;8;1271.910006;2.73972602739726;LOOK DA MARI;Ecom Look da Mari
2025-10-22;223;3;459.970001;1.345291479820628;LOOK DA MARI;Ecom Look da Mari
2025-10-23;275;2;209.71;0.7272727272727273;LOOK DA MARI;Ecom Look da Mari
2025-10-24;223;6;1013.629999;2.690582959641256;LOOK DA MARI;Ecom Look da Mari
2025-10-25;166;4;796.030002;2.4096385542168677;LOOK DA MARI;Ecom Look da Mari
2025-10-26;210;6;1445.999999;2.857142857142857;LOOK DA MARI;Ecom Look da Mari
2025-10-27;215;3;528.770002;1.3953488372093024;LOOK DA MARI;Ecom Look da Mari
2025-10-28;302;3;481.890004;0.9933774834437087;LOOK DA MARI;Ecom Look da Mari
2025-10-29;251;6;1115.029997;2.3904382470119523;LOOK DA MARI;Ecom Look da Mari
2025-10-30;181;1;282.699999;0.5524861878453038;LOOK DA MARI;Ecom Look da Mari
2025-10-31;7;0;0.0;0.0;LOOK DA MARI;Ecom Look da Mari
2025-08-27;250;1;357.899999;0.4;Laundrysp.com;Laundrysp.com – GA4
2025-08-28;310;1;421.900002;0.3225806451612903;Laundrysp.com;Laundrysp.com – GA4
2025-08-29;480;2;1716.999998;0.4166666666666667;Laundrysp.com;Laundrysp.com – GA4
2025-08-30;266;1;920.9;0.37593984962406013;Laundrysp.com;Laundrysp.com – GA4
2025-08-31;364;1;267.900002;0.27472527472527475;Laundrysp.com;Laundrysp.com – GA4
2025-09-01;311;0;0.0;0.0;Laundrysp.com;Laundrysp.com – GA4
2025-09-02;258;2;629.800002;0.7751937984496124;Laundrysp.com;Laundrysp.com – GA4
2025-09-03;274;1;421.900001;0.36496350364963503;Laundrysp.com;Laundrysp.com – GA4
2025-09-04;228;2;2830.8;0.8771929824561403;Laundrysp.com;Laundrysp.com – GA4
2025-09-05;265;1;411.899998;0.37735849056603776;Laundrysp.com;Laundrysp.com – GA4
2025-09-06;240;1;810.899998;0.4166666666666667;Laundrysp.com;Laundrysp.com – GA4
2025-09-07;264;4;2684.599998;1.5151515151515151;Laundrysp.com;Laundrysp.com – GA4
2025-09-08;261;1;570.899998;0.38314176245210724;Laundrysp.com;Laundrysp.com – GA4
2025-09-09;257;0;0.0;0.0;Laundrysp.com;Laundrysp.com – GA4
2025-09-10;225;3;3354.299999;1.3333333333333335;Laundrysp.com;Laundrysp.com – GA4
2025-09-11;231;3;2010.149998;1.2987012987012987;Laundrysp.com;Laundrysp.com – GA4
2025-09-12;440;6;2580.750004;1.3636363636363635;Laundrysp.com;Laundrysp.com – GA4
2025-09-13;230;2;736.050003;0.8695652173913043;Laundrysp.com;Laundrysp.com – GA4
2025-09-14;272;1;511.9;0.3676470588235294;Laundrysp.com;Laundrysp.com – GA4
2025-09-15;312;1;491.9;0.3205128205128205;Laundrysp.com;Laundrysp.com – GA4
2025-09-16;264;1;169.000001;0.3787878787878788;Laundrysp.com;Laundrysp.com – GA4
2025-09-17;224;0;0.0;0.0;Laundrysp.com;Laundrysp.com – GA4
2025-09-18;203;0;0.0;0.0;Laundrysp.com;Laundrysp.com – GA4
2025-09-19;328;1;267.900002;0.3048780487804878;Laundrysp.com;Laundrysp.com – GA4
2025-09-20;321;0;0.0;0.0;Laundrysp.com;Laundrysp.com – GA4
2025-09-21;337;1;611.900003;0.2967359050445104;Laundrysp.com;Laundrysp.com – GA4
2025-09-22;330;3;3351.700002;0.9090909090909091;Laundrysp.com;Laundrysp.com – GA4
2025-09-23;273;2;842.8;0.7326007326007326;Laundrysp.com;Laundrysp.com – GA4
2025-09-24;277;1;621.9;0.36101083032490977;Laundrysp.com;Laundrysp.com – GA4
2025-09-25;283;3;1104.899999;1.0600706713780919;Laundrysp.com;Laundrysp.com – GA4
2025-09-26;351;1;1529.0;0.2849002849002849;Laundrysp.com;Laundrysp.com – GA4
2025-09-27;275;0;0.0;0.0;Laundrysp.com;Laundrysp.com – GA4
2025-09-28;385;2;933.9;0.5194805194805194;Laundrysp.com;Laundrysp.com – GA4
2025-09-29;483;2;1003.000001;0.4140786749482402;Laundrysp.com;Laundrysp.com – GA4
2025-09-30;311;4;2919.700001;1.2861736334405145;Laundrysp.com;Laundrysp.com – GA4
2025-10-01;337;1;669.9;0.2967359050445104;Laundrysp.com;Laundrysp.com – GA4
2025-10-02;284;3;1584.800005;1.056338028169014;Laundrysp.com;Laundrysp.com – GA4
2025-10-03;259;1;335.999999;0.3861003861003861;Laundrysp.com;Laundrysp.com – GA4
2025-10-04;250;0;0.0;0.0;Laundrysp.com;Laundrysp.com – GA4
2025-10-05;316;1;621.9;0.31645569620253167;Laundrysp.com;Laundrysp.com – GA4
2025-10-06;315;2;703.899998;0.6349206349206349;Laundrysp.com;Laundrysp.com – GA4
2025-10-07;274;1;397.999997;0.36496350364963503;Laundrysp.com;Laundrysp.com – GA4
2025-10-08;345;1;755.899998;0.2898550724637681;Laundrysp.com;Laundrysp.com – GA4
2025-10-09;224;0;0.0;0.0;Laundrysp.com;Laundrysp.com – GA4
2025-10-10;174;2;937.299999;1.1494252873563218;Laundrysp.com;Laundrysp.com – GA4
2025-10-11;227;1;420.900001;0.4405286343612335;Laundrysp.com;Laundrysp.com – GA4
2025-10-12;247;2;1301.8;0.8097165991902834;Laundrysp.com;Laundrysp.com – GA4
2025-10-13;206;1;1204.900001;0.48543689320388345;Laundrysp.com;Laundrysp.com – GA4
2025-10-14;222;2;834.900004;0.9009009009009009;Laundrysp.com;Laundrysp.com – GA4
2025-10-15;224;1;1005.999999;0.4464285714285714;Laundrysp.com;Laundrysp.com – GA4
2025-10-16;207;1;723.000002;0.4830917874396135;Laundrysp.com;Laundrysp.com – GA4
2025-10-17;224;0;0.0;0.0;Laundrysp.com;Laundrysp.com – GA4
2025-10-18;206;2;2114.900001;0.9708737864077669;Laundrysp.com;Laundrysp.com – GA4
2025-10-19;281;1;420.9;0.3558718861209964;Laundrysp.com;Laundrysp.com – GA4
2025-10-20;225;2;2025.800004;0.8888888888888888;Laundrysp.com;Laundrysp.com – GA4
2025-10-21;204;3;1319.500005;1.4705882352941175;Laundrysp.com;Laundrysp.com – GA4
2025-10-22;271;3;1153.900001;1.107011070110701;Laundrysp.com;Laundrysp.com – GA4
2025-10-23;276;1;430.899999;0.36231884057971014;Laundrysp.com;Laundrysp.com – GA4
2025-10-24;437;5;2254.6;1.1441647597254003;Laundrysp.com;Laundrysp.com – GA4
2025-10-25;703;2;1923.799998;0.2844950213371266;Laundrysp.com;Laundrysp.com – GA4
2025-10-26;532;3;1160.699996;0.5639097744360901;Laundrysp.com;Laundrysp.com – GA4
2025-10-27;368;3;1813.800001;0.8152173913043478;Laundrysp.com;Laundrysp.com – GA4
2025-10-28;251;0;0.0;0.0;Laundrysp.com;Laundrysp.com – GA4
2025-10-29;274;3;2459.800003;1.094890510948905;Laundrysp.com;Laundrysp.com – GA4
2025-10-30;208;2;1052.799999;0.9615384615384616;Laundrysp.com;Laundrysp.com – GA4
2025-10-31;44;1;889.900001;2.272727272727273;Laundrysp.com;Laundrysp.com – GA4
2025-08-27;364;2;630.729995;0.5494505494505495;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-08-28;275;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-08-29;217;1;273.280001;0.4608294930875576;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-08-30;137;3;536.280004;2.18978102189781;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-08-31;147;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-01;264;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-02;236;2;696.15;0.847457627118644;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-03;223;3;674.630001;1.345291479820628;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-04;205;2;496.019997;0.975609756097561;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-05;238;1;146.49;0.42016806722689076;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-06;156;1;334.499998;0.641025641025641;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-07;144;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-08;229;2;603.699997;0.8733624454148471;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-09;273;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-10;203;1;128.629997;0.49261083743842365;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-11;260;1;359.410002;0.38461538461538464;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-12;289;8;2272.870006;2.768166089965398;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-13;176;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-14;87;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-15;291;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-16;239;2;666.810001;0.8368200836820083;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-17;144;1;280.510002;0.6944444444444444;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-18;218;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-19;196;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-20;102;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-21;131;2;1299.510005;1.5267175572519083;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-22;255;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-23;197;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-24;367;2;876.730002;0.544959128065395;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-25;602;3;1034.030002;0.4983388704318937;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-26;205;1;324.9;0.4878048780487805;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-27;202;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-28;200;2;692.890002;1.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-29;218;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-09-30;414;3;7260.29047;0.7246376811594203;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-01;181;1;1290.030315;0.5524861878453038;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-02;167;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-03;152;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-04;152;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-05;157;1;281.429999;0.6369426751592357;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-06;179;1;254.910001;0.5586592178770949;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-07;326;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-08;407;1;290.609998;0.2457002457002457;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-09;316;1;386.910002;0.31645569620253167;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-10;267;2;644.520002;0.7490636704119851;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-11;438;1;289.899998;0.228310502283105;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-12;322;3;971.209998;0.9316770186335404;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-13;361;1;270.410002;0.2770083102493075;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-14;329;1;360.900002;0.303951367781155;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-15;368;1;269.910001;0.2717391304347826;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-16;339;1;449.799998;0.2949852507374631;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-17;306;1;225.099998;0.32679738562091504;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-18;293;3;1381.989999;1.023890784982935;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-19;314;3;966.609996;0.9554140127388535;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-20;336;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-21;329;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-22;267;3;1219.379998;1.1235955056179776;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-23;228;1;379.900002;0.43859649122807015;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-24;215;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-25;287;1;329.900001;0.34843205574912894;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-26;192;1;537.510002;0.5208333333333333;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-27;334;3;1218.909998;0.8982035928143712;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-28;369;2;700.959996;0.5420054200542005;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-29;284;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-30;243;1;376.03;0.411522633744856;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-10-31;10;0;0.0;0.0;Lizi e Lizi E-commerce 2024;Lizi e Lizi
2025-08-27;329;2;492.23;0.60790273556231;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-08-28;322;3;461.049993;0.9316770186335404;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-08-29;322;3;838.869998;0.9316770186335404;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-08-30;304;7;4304.200004;2.302631578947368;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-08-31;334;0;0.0;0.0;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-01;333;5;916.7500009999999;1.5015015015015014;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-02;422;4;839.110002;0.9478672985781991;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-03;330;2;442.099999;0.6060606060606061;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-04;356;5;2651.049999;1.4044943820224718;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-05;350;2;1551.8000000000002;0.5714285714285714;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-06;344;5;885.280001;1.4534883720930232;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-07;436;1;344.580001;0.22935779816513763;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-08;410;5;833.679996;1.2195121951219512;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-09;361;5;1888.620006;1.3850415512465373;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-10;378;7;3703.329999;1.8518518518518516;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-11;404;3;702.550004;0.7425742574257426;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-12;395;5;2280.459998;1.2658227848101267;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-13;400;2;782.959997;0.5;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-14;385;2;564.899998;0.5194805194805194;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-15;370;3;633.459997;0.8108108108108109;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-16;424;3;1271.739998;0.7075471698113208;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-17;479;6;3948.5500039999997;1.2526096033402923;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-18;337;1;383.579998;0.2967359050445104;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-19;366;12;4672.940011;3.278688524590164;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-20;421;0;0.0;0.0;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-21;463;1;106.279999;0.21598272138228944;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-22;441;1;348.969999;0.22675736961451248;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-23;503;5;4210.850002;0.9940357852882704;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-24;432;6;2369.399996;1.3888888888888888;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-25;381;5;1487.010001;1.3123359580052494;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-26;384;2;503.150001;0.5208333333333333;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-27;415;6;2390.260002;1.4457831325301205;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-28;485;3;627.72;0.6185567010309279;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-29;483;4;1556.060002;0.8281573498964804;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-09-30;510;7;1095.610003;1.3725490196078431;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-01;504;2;1573.670004;0.3968253968253968;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-02;500;12;4747.389999999999;2.4;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-03;454;7;1980.280004;1.5418502202643172;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-04;418;0;0.0;0.0;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-05;428;1;113.790002;0.23364485981308408;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-06;463;3;1560.409997;0.6479481641468683;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-07;593;9;2202.290008;1.5177065767284992;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-08;482;8;1634.279998;1.6597510373443984;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-09;548;5;652.549996;0.9124087591240875;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-10;457;4;1158.829993;0.87527352297593;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-11;487;8;2472.020002;1.642710472279261;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-12;506;10;2441.719999;1.9762845849802373;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-13;592;10;2477.149999;1.6891891891891893;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-14;525;10;4633.910006;1.9047619047619049;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-15;546;7;2267.439997;1.282051282051282;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-16;554;7;1767.220003;1.263537906137184;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-17;526;7;3604.5899919999997;1.3307984790874523;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-18;481;3;396.49;0.6237006237006237;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-19;562;6;1398.579996;1.0676156583629894;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-20;652;11;7020.559999;1.687116564417178;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-21;575;4;3030.489993;0.6956521739130435;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-22;645;12;7115.91;1.8604651162790697;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-23;530;1;433.87;0.18867924528301888;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-24;480;1;394.879998;0.20833333333333334;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-25;458;5;778.3499939999999;1.0917030567685588;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-26;524;3;1046.949999;0.5725190839694656;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-27;575;6;2425.170004;1.0434782608695654;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-28;630;9;6067.210003;1.4285714285714286;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-29;494;5;842.789999;1.0121457489878543;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-30;446;1;610.880001;0.2242152466367713;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-10-31;21;0;0.0;0.0;Luci-Mar Moda Praia;Luci_Mar Moda Praia
2025-08-27;122;1;61.92;0.819672131147541;Madame Lost;Madame Lost - GA4
2025-08-28;148;5;496.149995;3.3783783783783785;Madame Lost;Madame Lost - GA4
2025-08-29;126;2;672.580001;1.5873015873015872;Madame Lost;Madame Lost - GA4
2025-08-30;71;1;100.169997;1.4084507042253522;Madame Lost;Madame Lost - GA4
2025-08-31;153;4;675.970002;2.6143790849673203;Madame Lost;Madame Lost - GA4
2025-09-01;192;4;677.170007;2.083333333333333;Madame Lost;Madame Lost - GA4
2025-09-02;185;1;815.360002;0.5405405405405406;Madame Lost;Madame Lost - GA4
2025-09-03;159;2;299.220002;1.257861635220126;Madame Lost;Madame Lost - GA4
2025-09-04;166;3;327.380005;1.8072289156626504;Madame Lost;Madame Lost - GA4
2025-09-05;248;5;483.089997;2.0161290322580645;Madame Lost;Madame Lost - GA4
2025-09-06;208;4;341.970002;1.9230769230769231;Madame Lost;Madame Lost - GA4
2025-09-07;343;7;572.359999;2.0408163265306123;Madame Lost;Madame Lost - GA4
2025-09-08;261;3;851.700003;1.1494252873563218;Madame Lost;Madame Lost - GA4
2025-09-09;295;4;343.269999;1.3559322033898304;Madame Lost;Madame Lost - GA4
2025-09-10;175;4;449.760003;2.2857142857142856;Madame Lost;Madame Lost - GA4
2025-09-11;170;0;0.0;0.0;Madame Lost;Madame Lost - GA4
2025-09-12;82;3;403.100005;3.6585365853658534;Madame Lost;Madame Lost - GA4
2025-09-13;63;2;681.920003;3.1746031746031744;Madame Lost;Madame Lost - GA4
2025-09-14;108;0;0.0;0.0;Madame Lost;Madame Lost - GA4
2025-09-15;73;1;63.620001;1.36986301369863;Madame Lost;Madame Lost - GA4
2025-09-16;70;0;0.0;0.0;Madame Lost;Madame Lost - GA4
2025-09-17;76;1;72.999998;1.3157894736842104;Madame Lost;Madame Lost - GA4
2025-09-18;135;1;103.99;0.7407407407407408;Madame Lost;Madame Lost - GA4
2025-09-19;162;2;116.51;1.2345679012345678;Madame Lost;Madame Lost - GA4
2025-09-20;155;3;386.610003;1.935483870967742;Madame Lost;Madame Lost - GA4
